volume,plate,figure,printed_name,printed_latin,scientific,common,ebird_code,taxonomy,wikidata,gbif,avibase,birdnet_label,form,confidence,caption_checked,reason,sources
V,42,,Sardinian Starling,Sturnus unicolor,Sturnus unicolor,Spotless Starling,sposta1,eBird/Clements 2025,Q836833,2489104,B0D81671A5159DEB,Sturnus unicolor_Spotless Starling,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,43,,Hume's Starling,Sturnus Humii,Sturnus vulgaris,European Starling,eursta,eBird/Clements 2025,Q25469,9809229,94A4403295E2D9BE,Sturnus vulgaris_European Starling,subspecies,medium,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,44,,Persian Starling,Sturnus purpurascens,Sturnus vulgaris,European Starling,eursta,eBird/Clements 2025,Q25469,9809229,94A4403295E2D9BE,Sturnus vulgaris_European Starling,subspecies,medium,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,45,,Tristram's Amydrus,Amydrus Tristrami,Onychognathus tristramii,Tristram's Starling,trista1,eBird/Clements 2025,Q916098,5230734,0EDF9145287CFDAC,Onychognathus tristramii_Tristram's Starling,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,46,,Formosan Blue Pie,Urocissa cerulea,Urocissa caerulea,Taiwan Blue-Magpie,formag1,eBird/Clements 2025,Q94533,2482421,5B15BB69C9AB9FEC,Urocissa caerulea_Taiwan Blue-Magpie,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,47,,Nepaulese Blue Pie,Urocissa occipitalis,Urocissa erythroryncha,Red-billed Blue-Magpie,rbbmag,eBird/Clements 2025,Q766306,6100962,76C44D5A85F918B7,Urocissa erythroryncha_Red-billed Blue-Magpie,subspecies,medium,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,48,,Chinese Blue Pie,Urocissa Sinensis,Urocissa erythroryncha,Red-billed Blue-Magpie,rbbmag,eBird/Clements 2025,Q766306,6100962,76C44D5A85F918B7,Urocissa erythroryncha_Red-billed Blue-Magpie,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,49,,Great-billed Blue Pie,Urocissa magnirostris,Urocissa erythroryncha,Red-billed Blue-Magpie,rbbmag,eBird/Clements 2025,Q766306,6100962,76C44D5A85F918B7,Urocissa erythroryncha_Red-billed Blue-Magpie,subspecies,medium,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,50,,Yellow-billed Blue Pie,Urocissa flavirostris,Urocissa flavirostris,Yellow-billed Blue-Magpie,gobmag1,eBird/Clements 2025,Q671657,2482417,CEBD06257CAD9597,Urocissa flavirostris_Yellow-billed Blue-Magpie,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,51,,White-capped Blue Pie,Urocissa cucullata,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Urocissa flavirostris (Yellow-billed Blue Magpie),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,52,,Hooded Crypsirhina,Crypsirhina cucullata,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Crypsirina cucullata (Hooded Treepie),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,53,,Red-and-Blue Cissa,Cissa pyrrhocyanea,Urocissa ornata,Sri Lanka Blue-Magpie,ceymag1,eBird/Clements 2025,Q1315428,2482420,326EA4E0D46629DA,Urocissa ornata_Sri Lanka Blue-Magpie,,judged,yes,"KU and the plate: chestnut and blue, the Sri Lanka Blue-Magpie; the survey guessed Common Green-Magpie",List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,54,,Hunting Cissa,Cissa venatoria,Cissa chinensis,Common Green-Magpie,gremag1,eBird/Clements 2025,Q795552,2482587,ED4011E998AA443A,Cissa chinensis_Common Green-Magpie,subspecies,medium,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,55,,White-winged Magpie,Pica leucoptera,Pica pica,Eurasian Magpie,eurmag1,eBird/Clements 2025,Q25307,5229490,FBBBA943D3AB65E8,Pica pica_Eurasian Magpie,subspecies,medium,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,56,,Affghan Magpie,Pica Bactriana,Pica pica,Eurasian Magpie,eurmag1,eBird/Clements 2025,Q25307,5229490,FBBBA943D3AB65E8,Pica pica_Eurasian Magpie,subspecies,medium,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,57,,Bootan Magpie,Pica Bottanensis,Pica bottanensis,Black-rumped Magpie,eurmag6,eBird/Clements 2025,Q55605542,7735434,44F225523AA66CA3,Pica bottanensis_Black-rumped Magpie,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,58,,Formosan Jay,Garrulus Taivanus,Garrulus glandarius,Eurasian Jay,eurjay1,eBird/Clements 2025,Q25354,5229493,D8D10F2C5A9AA49F,Garrulus glandarius_Eurasian Jay,subspecies,medium,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,59,,Many-spotted Nutcracker,Nucifraga multipunctata,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Nucifraga caryocatactes (Spotted Nutcracker),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,60,,Biddulph's Podoces,Podoces Biddulphi,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Podoces biddulphi (Biddulph's Ground Jay),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,61,,Henderson's Podoces,Podoces Hendersoni,Podoces hendersoni,Mongolian Ground-Jay,mogjay1,eBird/Clements 2025,Q2748168,5229501,AF49B4CF0E5FE555,Podoces hendersoni_Mongolian Ground-Jay,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,62,,Pander's Podoces,Podoces Panderi,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Podoces panderi (Pander's Ground Jay),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,63,,Dingy Podoces,Podoces humilis,Pseudopodoces humilis,Ground Tit,grotit1,eBird/Clements 2025,Q1392005,2482589,BDA1AC35BD9D412F,Pseudopodoces humilis_Ground Tit,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,64,,Bengal Pitta,Pitta bengalensis,Pitta brachyura,Indian Pitta,indpit1,eBird/Clements 2025,Q655145,2489507,DE63114FF792FC2D,Pitta brachyura_Indian Pitta,subspecies,medium,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,65,,Formosan Pitta,Pitta oreas,Pitta nympha,Fairy Pitta,faipit1,eBird/Clements 2025,Q494888,2489521,0ECBA40626CA630B,Pitta nympha_Fairy Pitta,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,66,,Elliot's Pitta,Pitta Ellioti,Hydrornis elliotii,Bar-bellied Pitta,babpit1,eBird/Clements 2025,Q899247,6101089,1F56AB5CB5548229,Hydrornis elliotii_Bar-bellied Pitta,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,67,,Bornean Pitta,Pitta granatina,Erythropitta granatina,Garnet Pitta,garpit1,eBird/Clements 2025,Q268260,6101096,,Erythropitta granatina_Garnet Pitta,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,68,,Malaccan Pitta,Pitta coccinea,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Pitta granatina coccinea (Garnet Pitta),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,69,,Necklaced Pitta,Pitta arquata,Erythropitta arquata,Blue-banded Pitta,blbpit1,eBird/Clements 2025,Q839881,6101099,3FF820D17D2B0132,Erythropitta arquata_Blue-banded Pitta,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,70,,Large-billed Pitta,Pitta megarhyncha,Pitta megarhyncha,Mangrove Pitta,manpit1,eBird/Clements 2025,Q1087853,2489559,B882013B94357E16,Pitta megarhyncha_Mangrove Pitta,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,71,,Koch's Pitta,Pitta Kochi,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Pitta kochi (Whiskered Pitta),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,72,,Red-backed Pitta,Pitta Baudii,Hydrornis baudii,Blue-headed Pitta,blhpit1,eBird/Clements 2025,Q617427,6101093,3211B67B159B16D6,Hydrornis baudii_Blue-headed Pitta,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,73,,Gurney's Pitta,Pitta Gurneyi,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Pitta gurneyi (Gurney's Pitta),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,74,,Steere's Pitta,Pitta Steerii,Pitta steerii,Azure-breasted Pitta,azbpit1,eBird/Clements 2025,Q781865,2489456,7B5AEE20076A6D94,Pitta steerii_Azure-breasted Pitta,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,75,,Ussher's Pitta,Pitta Ussheri,Erythropitta ussheri,Black-crowned Pitta,bkhpit1,eBird/Clements 2025,Q2927270,6101098,845C4CA6C5C374ED,Erythropitta ussheri_Black-crowned Pitta,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,76,,Black-headed Pitta,Pitta atricapilla,Pitta sordida,Western Hooded Pitta,wehpit1,eBird/Clements 2025,,,,Pitta sordida_Hooded Pitta,subspecies,medium,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,77,,Blue-tailed Pitta,Pitta cyanura,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Pitta guajana (Banded Pitta),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,78,,Schwaner's Pitta,Pitta Schwaneri,Hydrornis schwaneri,Bornean Banded-Pitta,banpit4,eBird/Clements 2025,Q3143815,6101090,,Hydrornis schwaneri_Bornean Banded-Pitta,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,79,,Nepaul Pitta,Pitta Nipalensis,Hydrornis nipalensis,Blue-naped Pitta,blnpit1,eBird/Clements 2025,Q928569,6101083,1026AAFD8ED0428C,Hydrornis nipalensis_Blue-naped Pitta,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,80,,Blue Pitta,Pitta cyanea,Hydrornis cyaneus,Blue Pitta,blupit1,eBird/Clements 2025,Q27075056,6101085,37815E0C0825B6EC,Hydrornis cyaneus_Blue Pitta,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,81,,Cerulean Pitta,Pitta caerulea,Hydrornis caeruleus,Giant Pitta,giapit1,eBird/Clements 2025,Q778426,6101088,,Hydrornis caeruleus_Giant Pitta,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,82,,Hooded Pitta,Pitta cucullata,Pitta sordida,Western Hooded Pitta,wehpit1,eBird/Clements 2025,,,,Pitta sordida_Hooded Pitta,subspecies,medium,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,83,,Van der Bosch's Pitta,Pitta Boschii,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Pitta guajana (Banded Pitta),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,1,,Mrs. Layard's Parrakeet,Palaeornis Calthropae,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Psittacula calthropae (Layard's Parakeet),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,2,,Blossom-headed Parrakeet,Paleornis rosa,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Psittacula roseata (Blossom-headed Parakeet),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,3,,Burmese Parrakeet,Paleornis cyanocephala,Psittacula cyanocephala,Plum-headed Parakeet,plhpar1,eBird/Clements 2025,Q913813,5229044,,Psittacula cyanocephala_Plum-headed Parakeet,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,4,,Bonaparte's Parrakeet,Paleornis Luciani,Psittacula alexandri,Red-breasted Parakeet,rebpar4,eBird/Clements 2025,Q682379,5229045,AC2576A1A8D7096B,Psittacula alexandri_Red-breasted Parakeet,subspecies,low,yes,the survey's form assignment; the Kansas catalogue reads Psittacula longicauda (Long-tailed Parakeet),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,5,,Grey-headed Parrakeet,Paleornis caniceps,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Psittacula caniceps (Nicobar Parakeet),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,6,,Nicobar Parrakeet,Paleornis Nicobaricus,Psittacula longicauda,Long-tailed Parakeet,lotpar2,eBird/Clements 2025,Q1055832,5229038,39960EAB7C827833,Psittacula longicauda_Long-tailed Parakeet,subspecies,medium,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,7,,Blue-winged Parrakeet,Paleornis Columboides,Psittacula columboides,Malabar Parakeet,malpar1,eBird/Clements 2025,Q1007526,5229054,,Psittacula columboides_Malabar Parakeet,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,8,,Slaty-headed Parrakeet,Paleornis schisticeps,Psittacula himalayana,Slaty-headed Parakeet,slhpar1,eBird/Clements 2025,Q1036497,5229036,5D7421A056FDE997,Psittacula himalayana_Slaty-headed Parakeet,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,9,,The Earl of Derby's Parrakeet,Paleornis Derbianus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Psittacula derbiana (Lord Derby's Parakeet),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,10,,Malacca Parrakeet,Paleornis Malaccensis,Psittacula longicauda,Long-tailed Parakeet,lotpar2,eBird/Clements 2025,Q1055832,5229038,39960EAB7C827833,Psittacula longicauda_Long-tailed Parakeet,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,11,,Allied Parrakeet,Paleornis affinis,Psittacula eupatria,Alexandrine Parakeet,alepar2,eBird/Clements 2025,Q753746,5229055,1021FA920B6915F9,Psittacula eupatria_Alexandrine Parakeet,subspecies,low,yes,the survey's form assignment; the Kansas catalogue reads Psittacula longicauda (Long-tailed Parakeet),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,12,,Racket-tailed Parrot,Prioniturus setarius,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Prioniturus platurus (Golden-mantled Racket-tai),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,13,,Great Racket-tailed Parrot,Prioniturus flavicans,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Prioniturus flavicans (Yellow-breasted Racket-tai),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,14,,Philippine Racket-tailed Parrot,Prioniturus spatuliger,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Prioniturus platurus (Golden-mantled Racket-tai),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,15,,Little Racket-tailed Parrot,Prioniturus discurus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Prioniturus discurus (Blue-crowned Racket-tail),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,16,,Formosan Spotted Woodpecker,Picus insularis,Dendrocopos major,Great Spotted Woodpecker,grswoo,eBird/Clements 2025,Q26209,2477968,D754DB8552A7AA42,Dendrocopos major_Great Spotted Woodpecker,subspecies,medium,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,17,,Chinese Spotted Woodpecker,Picus Cabanisi,Dendrocopos major,Great Spotted Woodpecker,grswoo,eBird/Clements 2025,Q26209,2477968,D754DB8552A7AA42,Dendrocopos major_Great Spotted Woodpecker,subspecies,medium,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,18,,Heart-spotted Woodpecker,Hemicercus cordatus,Hemicircus canente,Heart-spotted Woodpecker,heswoo1,eBird/Clements 2025,Q1270427,2478592,,Hemicircus canente_Heart-spotted Woodpecker,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,19,,Javan Spotted Woodpecker,Hemicercus concretus,Hemicircus concretus,Gray-and-buff Woodpecker,gabwoo3,eBird/Clements 2025,Q1035242,2478593,,Hemicircus concretus_Gray-and-buff Woodpecker,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,20,,Hartlaub's Spotted Woodpecker,Hemicercus Hartlaubi,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Hemicircus concretus (Grey-and-buff Woodpecker),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,21,,Swinhoe's Pygmy Woodpecker,Iyngipicus scintilliceps,Yungipicus canicapillus,Gray-capped Pygmy Woodpecker,gycwoo1,eBird/Clements 2025,Q39277,,5A4F2DF69ADE33D1,Yungipicus canicapillus_Gray-capped Pygmy Woodpecker,subspecies,medium,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,22,,Doerries's Pygmy Woodpecker,Iyngipicus Doerriesi,Yungipicus canicapillus,Gray-capped Pygmy Woodpecker,gycwoo1,eBird/Clements 2025,Q39277,,5A4F2DF69ADE33D1,Yungipicus canicapillus_Gray-capped Pygmy Woodpecker,subspecies,medium,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,23,,Orange-breasted PyzmyWoodpecker,Iyngipicus aurantiiventris,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Dendrocopos canicapillus aurantiiventris (Grey-capped Pygmy Woodpecker),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,24,,Ramsay's Pygmy Woodpecker,Iyngipicus Ramsayi,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Dendrocopos maculatus (Philippine Pygmy Woodpecker),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,25,,Temminck's Pygmy Woodpecker,Iyngipicus Temmincki,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Dendrocopos temminckii (Sulawesi Pygmy Woodpecker),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,26,,Darjiling Pygmy Woodpecker,Iyngipicus semicoronatus,Yungipicus canicapillus,Gray-capped Pygmy Woodpecker,gycwoo1,eBird/Clements 2025,Q39277,,5A4F2DF69ADE33D1,Yungipicus canicapillus_Gray-capped Pygmy Woodpecker,subspecies,medium,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,27,,Grey-headed Pygmy Woodpecker,Iyngipicus canicapillus,Yungipicus canicapillus,Gray-capped Pygmy Woodpecker,gycwoo1,eBird/Clements 2025,Q39277,,5A4F2DF69ADE33D1,Yungipicus canicapillus_Gray-capped Pygmy Woodpecker,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,28,,Hardwicke's Pygmy Woodpecker,Iyngipicus Hardwickii,Yungipicus nanus,Brown-capped Pygmy Woodpecker,bncwoo3,eBird/Clements 2025,Q27074876,8966665,,Yungipicus nanus_Brown-capped Pygmy Woodpecker,subspecies,medium,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,29,,Malayan Pygmy Woodpecker,Iyngipicus auritus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Dendrocopos canicapillus auritus (Grey-capped Pygmy Woodpecker),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,30,,Sonnerat's Pygmy Woodpecker,Iyngipicus maculatus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Dendrocopos maculatus maculatus (Philippine Pygmy Woodpecker),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,31,,Banded Pygmy Woodpecker,Iyngipicus fulvifasciatus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Dendrocopos maculatus fulvifasciatus (Philippine Pygmy Woodpecker),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,32,,Ceylonese Pygmy Woodpecker,Iyngipicus gymnophthalmus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Dendrocopos moluccensis gymnopthalmus (Sunda Pygmy Woodpecker),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,33,,Travancore Pygmy Woodpecker,Iyngipicus peninsularis,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Dendrocopos moluccensis (Sunda Pygmy Woodpecker),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,34,,Vigors's Pygmy Woodpecker,Iyngipicus nanus,Yungipicus nanus,Brown-capped Pygmy Woodpecker,bncwoo3,eBird/Clements 2025,Q27074876,8966665,,Yungipicus nanus_Brown-capped Pygmy Woodpecker,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,35,,Formosan Green Woodpecker,Gecinus Tancolo,Picus canus,Gray-headed Woodpecker,gyfwoo1,eBird/Clements 2025,Q201106,2478548,FC68F046,Picus canus_Gray-headed Woodpecker,subspecies,medium,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,36,,Yellow-naped Woodpecker,Chrysophlegma flavinucha,Chrysophlegma flavinucha,Greater Yellownape,greyel1,eBird/Clements 2025,Q27074946,6101206,B122779F97420784,Chrysophlegma flavinucha_Greater Yellownape,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,37,,Negros Yellow-faced Woodpecker,Chrysocolaptes xanthocephalus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Chrysocolaptes lucidus xanthocephalus (Greater Goldenback),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,38,,Indian Wryneck,Yunx Indica,Jynx torquilla,Eurasian Wryneck,eurwry,eBird/Clements 2025,Q25678,8012314,B2E6AB9FC2608DFA,Jynx torquilla_Eurasian Wryneck,subspecies,medium,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,39,,Speckled Piculet,Vivia innominata,Picumnus innominatus,Speckled Piculet,spepic1,eBird/Clements 2025,Q2672657,5228719,,Picumnus innominatus_Speckled Piculet,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,40,,Rufous Piculet,Sasia ochracea,Sasia ochracea,White-browed Piculet,whbpic3,eBird/Clements 2025,Q2670949,2478211,,Sasia ochracea_White-browed Piculet,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,41,,Malayan Piculet,Sasia abnormis,Sasia abnormis,Rufous Piculet,rufpic1,eBird/Clements 2025,Q388285,2478207,,Sasia abnormis_Rufous Piculet,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,42,,Powerful Cuckoo,Cuculus strenuus,Hierococcyx sparverioides,Large Hawk-Cuckoo,larhac2,eBird/Clements 2025,Q388301,7340214,CC033E8154BF486F,Hierococcyx sparverioides_Large Hawk-Cuckoo,subspecies,medium,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,43,,Rufous-bellied Cuckoo,Cuculus hyperythrus,Hierococcyx hyperythrus,Northern Hawk-Cuckoo,nohcuc1,eBird/Clements 2025,Q2998692,6085657,207B35376E56241B,Hierococcyx hyperythrus_Northern Hawk-Cuckoo,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,44,,Hairy-browed Cuckoo,Dasylophus superciliosus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Dasylophus superciliosus (Rough-crested Malkoha),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,45,,Curl-crested Cuckoo,Lepidogrammus Cumingi,Dasylophus cumingi,Scale-feathered Malkoha,scfmal1,eBird/Clements 2025,Q523212,6100752,653D9BD04835B33B,Dasylophus cumingi_Scale-feathered Malkoha,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
