volume,plate,figure,printed_name,printed_latin,scientific,common,ebird_code,taxonomy,wikidata,gbif,avibase,birdnet_label,form,confidence,caption_checked,reason,sources
V,53,,"Crested Cormorant, or Shag",Phalacrocorax graculus,Gulosus aristotelis,European Shag,eursha1,eBird/Clements 2025,Q115452,2481861,CECC7B264A61BD22,,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed",survey (sources/survey.csv)
V,54,,"Gannet, or Solan Goose",Sula bassana,Morus bassanus,Northern Gannet,norgan,eBird/Clements 2025,Q26675,2480964,534FB490884C6D33,Morus bassanus_Northern Gannet,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 412",survey (sources/survey.csv)
V,55,,Great Black-backed Gull,Larus marinus,Larus marinus,Great Black-backed Gull,gbbgul,eBird/Clements 2025,Q26629,2481172,E826E9F3FBAED223,Larus marinus_Great Black-backed Gull,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 430",survey (sources/survey.csv)
V,56,,Lesser Black-backed Gull,Larus fuscus,Larus fuscus,Lesser Black-backed Gull,lbbgul,eBird/Clements 2025,Q27160,2481174,49025D8B171EFAD7,Larus fuscus_Lesser Black-backed Gull,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 431",survey (sources/survey.csv)
V,57,,Glaucous Gull,Larus glaucus,Larus hyperboreus,Glaucous Gull,glagul,eBird/Clements 2025,Q27375,2481127,A59FA446D6B40057,Larus hyperboreus_Glaucous Gull,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 432",survey (sources/survey.csv)
V,58,,Iceland Gull,Larus islandicus,Larus glaucoides,Iceland Gull,y00478,eBird/Clements 2025,Q174232,2481156,FB4FCB27,Larus glaucoides_Iceland Gull,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 433",survey (sources/survey.csv)
V,59,,Herring-Gull,Larus argentatus,Larus argentatus,European Herring Gull,euhgul1,eBird/Clements 2025,,,,Larus argentatus_Herring Gull,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 434; eBird splits Herring Gull; the binomial stays with European Herring Gull",survey (sources/survey.csv)
V,60,,Common Gull,Larus canus,Larus canus,Common Gull,mewgul,eBird/Clements 2025,Q26427,7982160,00DA9D9151189271,Larus canus_Common Gull,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 437",survey (sources/survey.csv)
V,61,,Kittiwake,Rissa tridactyla,Rissa tridactyla,Black-legged Kittiwake,bklkit,eBird/Clements 2025,Q26612,2481205,FB4D08F0837D4683,Rissa tridactyla_Black-legged Kittiwake,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 435",survey (sources/survey.csv)
V,62,,Ivory Gull,Pagophila eburnea,Pagophila eburnea,Ivory Gull,ivogul,eBird/Clements 2025,Q723064,2481202,FED91A1F00C4E67C,,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed",survey (sources/survey.csv)
V,63,,Ross's Gull,Rhodostethia Rossii,Rhodostethia rosea,Ross's Gull,rosgul,eBird/Clements 2025,Q747817,2481218,4CD353D243C27F86,Rhodostethia rosea_Ross's Gull,,high,yes,,engraved caption on the leaf; pinned in Featherframe (gould_britain.yaml)
V,64,,Black-headed Gull,Chroicocephalus ridibundus,Chroicocephalus ridibundus,Black-headed Gull,bkhgul,eBird/Clements 2025,Q25634,6065824,FB02DD9658CC1EC6,Chroicocephalus ridibundus_Black-headed Gull,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 425",survey (sources/survey.csv)
V,65,,Bonaparte's Gull,Chroicocephalus philadelphia,Chroicocephalus philadelphia,Bonaparte's Gull,bongul,eBird/Clements 2025,,,0337440E2A88E638,Chroicocephalus philadelphia_Bonaparte's Gull,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed",survey (sources/survey.csv)
V,66,,Little Gull,Hydrocolœus minutus,Hydrocoloeus minutus,Little Gull,litgul,eBird/Clements 2025,Q164467,6065841,F89FD6E3A367C008,Hydrocoloeus minutus_Little Gull,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 428",survey (sources/survey.csv)
V,67,,Sabine's Gull,Xema Sabini,Xema sabini,Sabine's Gull,sabgul,eBird/Clements 2025,Q212047,2481221,86182656472B476B,Xema sabini_Sabine's Gull,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 429",survey (sources/survey.csv)
V,68,,Caspian Tern,Hydroprogne caspia,Hydroprogne caspia,Caspian Tern,caster1,eBird/Clements 2025,Q27129,2481236,BC06BC0D1056BC7B,Hydroprogne caspia_Caspian Tern,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 414",survey (sources/survey.csv)
V,69,,Sandwich Tern,Actochelidon cantiaca,Thalasseus sandvicensis,Sandwich Tern,santer1,eBird/Clements 2025,Q27547,2481240,04B49AE78FFF9B68,Thalasseus sandvicensis_Sandwich Tern,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 415",survey (sources/survey.csv)
V,70,,Common Tern,Sterna hirundo,Sterna hirundo,Common Tern,comter,eBird/Clements 2025,Q18875,9367409,4D2FF6F13790ED7E,Sterna hirundo_Common Tern,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 417",survey (sources/survey.csv)
V,71,,Roseate Tern,Sterna paradisea,Sterna dougallii,Roseate Tern,roster,eBird/Clements 2025,Q321293,5229249,74236837A4AFD042,Sterna dougallii_Roseate Tern,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 418; Latin trap: Gould's paradisea is today's Roseate",survey (sources/survey.csv)
V,72,,Arctic Tern,Sterna macrura,Sterna paradisaea,Arctic Tern,arcter,eBird/Clements 2025,Q26800,5229230,BDC5CF80BE6CFC21,Sterna paradisaea_Arctic Tern,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 419; Latin trap: Gould's macrura is today's Arctic (paradisaea)",survey (sources/survey.csv)
V,73,,Little Tern,Sternula minuta,Sternula albifrons,Little Tern,litter1,eBird/Clements 2025,Q12267692,5789279,17310BF0FE9BAC8A,Sternula albifrons_Little Tern,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 420",survey (sources/survey.csv)
V,74,,Gull-billed Tern,Gelochelidon anglica,Gelochelidon nilotica,Gull-billed Tern,gubter2,eBird/Clements 2025,,,,Gelochelidon nilotica_Gull-billed Tern,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 416",survey (sources/survey.csv)
V,75,,Black Tern,Hydrochelidon nigra,Chlidonias niger,Black Tern,blkter,eBird/Clements 2025,Q27215,2481119,115AF02DD58018FB,Chlidonias niger_Black Tern,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 422",survey (sources/survey.csv)
V,76,,White-winged Tern,Hydrochelidon leucoptera,Chlidonias leucopterus,White-winged Tern,whwter,eBird/Clements 2025,Q241753,2481120,43CAAEE3B0D305D9,Chlidonias leucopterus_White-winged Tern,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 423",survey (sources/survey.csv)
V,77,,Whiskered Tern,Hydrochelidon leucopareia,Chlidonias hybrida,Whiskered Tern,whiter2,eBird/Clements 2025,Q233616,2481121,7AB4E42B260B5954,Chlidonias hybrida_Whiskered Tern,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 424",survey (sources/survey.csv)
V,78,,Great Skua,Stercorarius catarrhactes,Stercorarius skua,Great Skua,gresku1,eBird/Clements 2025,Q207760,2481618,BB041C6E5DB73FC7,Stercorarius skua_Great Skua,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 439",survey (sources/survey.csv)
V,79,,Pomatorhine Skua,Stercorarius pomatorhinus,Stercorarius pomarinus,Pomarine Jaeger,pomjae,eBird/Clements 2025,Q212767,2481609,7CB8F5B711DE64D0,Stercorarius pomarinus_Pomarine Jaeger,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 440",survey (sources/survey.csv)
V,80,,Arctic Skua,Stercorarius parasiticus,Stercorarius parasiticus,Parasitic Jaeger,parjae,eBird/Clements 2025,Q203053,2481621,39086887E9EAFEB3,Stercorarius parasiticus_Parasitic Jaeger,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 441",survey (sources/survey.csv)
V,81,,Long-tailed Skua,Stercorarius longicaudus,Stercorarius longicaudus,Long-tailed Jaeger,lotjae,eBird/Clements 2025,Q216921,2481613,1D4464402EC9FD21,Stercorarius longicaudus_Long-tailed Jaeger,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 442",survey (sources/survey.csv)
V,82,,Fulmar,Procellaria glacialis,Fulmarus glacialis,Northern Fulmar,norful,eBird/Clements 2025,Q26896,2481433,049D9AEA4AFBFDFA,Fulmarus glacialis_Northern Fulmar,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 446",survey (sources/survey.csv)
V,83,,Great Shearwater,Puffinus major,Ardenna gravis,Great Shearwater,greshe,eBird/Clements 2025,Q27074609,8596590,8B879DFA2AFB1481,,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed",survey (sources/survey.csv)
V,84,,Manx Shearwater,Puffinus anglorum,Puffinus puffinus,Manx Shearwater,manshe,eBird/Clements 2025,Q208405,5229380,5AEDC00231A5201C,Puffinus puffinus_Manx Shearwater,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 443",survey (sources/survey.csv)
V,85,,Forked-tailed Storm-Petrel,Thalassidroma Leachii,Hydrobates leucorhous,Leach's Storm-Petrel,lcspet,eBird/Clements 2025,Q211986,2482012,05E98392444BE5C7,Hydrobates leucorhous_Leach's Storm-Petrel,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 447",survey (sources/survey.csv)
V,86,,Storm-Petrel,Thalassidroma pelagica,Hydrobates pelagicus,European Storm-Petrel,bripet,eBird/Clements 2025,Q27461,4408455,E1638A370D09095C,Hydrobates pelagicus_European Storm-Petrel,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 448",survey (sources/survey.csv)
